Events CW1&2,Events CW1&2&3,Temperature[C],Pressure[Pa],Date[MM/DD/YYYY],RTC[H:M:S EST],Timer[S],Latitude,Longitude,Altitude[m],Sats,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Mag x,Mag y,Mag z,Battery[]
29815,23844,11.45,3108.49,5/31/2026,0:1:24.692,7025.06050395737,40.1127,-77.79896,23629.5,0,-0.91765,11.04647,4.74975,-0.44227,-1.12399,-0.64752,-76.17655,34.27361,-127.46272,59
29816,23844,11.45,3111.41,5/31/2026,0:1:24.741,7025.088823957371,40.1127,-77.79896,23629.5,0,-0.95474,10.95434,4.77488,-0.38118,-1.13743,-0.64385,-77.87196,35.17977,-128.69043,59
29816,23845,11.45,3111.41,5/31/2026,0:1:24.741,7025.110308957371,40.1127,-77.79896,23629.5,0,-0.95474,10.95434,4.77488,-0.38118,-1.13743,-0.64385,-77.87196,35.17977,-128.69043,59
29817,23845,11.45,3109.14,5/31/2026,0:1:24.815,7025.163042957371,40.1127,-77.79896,23629.5,0,-1.00857,10.74497,4.78565,-0.34575,-1.1753,-0.52901,-80.25431,36.69979,-126.99503,59
29817,23846,11.45,3109.14,5/31/2026,0:1:24.815,7025.18355095737,40.1127,-77.79896,23629.5,0,-1.00857,10.74497,4.78565,-0.34575,-1.1753,-0.52901,-80.25431,36.69979,-126.99503,59
29818,23846,11.44,3112.34,5/31/2026,0:1:24.058,7025.307573957371,40.1127,-77.79896,23629.5,0,-1.11266,10.46142,4.72104,-0.15272,-1.102,-0.50824,-85.34054,38.07366,-127.36041,59
29818,23847,11.44,3112.34,5/31/2026,0:1:24.058,7025.32808195737,40.1127,-77.79896,23629.5,0,-1.11266,10.46142,4.72104,-0.15272,-1.102,-0.50824,-85.34054,38.07366,-127.36041,59
29819,23847,11.44,3108.9,5/31/2026,0:1:24.131,7025.379839957371,40.1127,-77.79896,23629.5,0,-1.09591,10.33939,4.60977,-0.07086,-1.08123,-0.41417,-88.0152,38.35136,-127.5358,59
29819,23848,11.44,3108.9,5/31/2026,0:1:24.131,7025.401323957371,40.1127,-77.79896,23629.5,0,-1.09591,10.33939,4.60977,-0.07086,-1.08123,-0.41417,-88.0152,38.35136,-127.5358,59
29820,23848,11.44,3108.79,5/31/2026,0:1:24.190,7025.43940995737,40.1127,-77.79896,23629.5,0,-1.03968,10.29512,4.52602,0.0281,-1.03847,-0.42883,-90.44139,38.43905,-127.65273,59
29820,23849,11.44,3108.79,5/31/2026,0:1:24.190,7025.459917957371,40.1127,-77.79896,23629.5,0,-1.03968,10.29512,4.52602,0.0281,-1.03847,-0.42883,-90.44139,38.43905,-127.65273,59
29821,23849,11.44,3108.87,5/31/2026,0:1:24.346,7025.59565995737,40.1127,-77.79896,23629.5,0,-0.95952,10.38365,4.45185,0.24068,-1.01648,-0.36652,-95.00146,36.96288,-124.97808,59
29821,23850,11.44,3108.87,5/31/2026,0:1:24.346,7025.616167957371,40.1127,-77.79896,23629.5,0,-0.95952,10.38365,4.45185,0.24068,-1.01648,-0.36652,-95.00146,36.96288,-124.97808,59
29822,23850,11.44,3106.67,5/31/2026,0:1:25.011,7025.676714957371,40.1127,-77.79896,23629.5,0,-0.91525,10.29033,4.39801,0.29932,-0.98716,-0.43249,-96.75533,35.55978,-122.55188,59
29822,23851,11.44,3106.67,5/31/2026,0:1:25.011,7025.69722295737,40.1127,-77.79896,23629.5,0,-0.91525,10.29033,4.39801,0.29932,-0.98716,-0.43249,-96.75533,35.55978,-122.55188,59
29823,23851,11.44,3105.67,5/31/2026,0:1:25.067,7025.73237895737,40.1127,-77.79896,23629.5,0,-0.91884,10.25564,4.35733,0.29932,-0.97861,-0.46426,-98.36304,34.65361,-120.8857,59
29823,23852,11.44,3105.67,5/31/2026,0:1:25.067,7025.75386395737,40.1127,-77.79896,23629.5,0,-0.91884,10.25564,4.35733,0.29932,-0.97861,-0.46426,-98.36304,34.65361,-120.8857,59
29824,23852,11.44,3109.57,5/31/2026,0:1:25.118,7025.78315995737,40.1127,-77.79896,23629.5,0,-0.91525,10.18026,4.29751,0.26389,-0.99693,-0.43738,-98.97691,34.09822,-120.73954,59
29824,23853,11.44,3109.57,5/31/2026,0:1:25.118,7025.803667957371,40.1127,-77.79896,23629.5,0,-0.91525,10.18026,4.29751,0.26389,-0.99693,-0.43738,-98.97691,34.09822,-120.73954,59
29825,23853,11.44,3105.64,5/31/2026,0:1:25.230,7025.895464957371,40.1127,-77.79896,23629.5,0,-0.95115,9.91107,4.13958,0.21502,-0.98349,-0.53267,-100.73077,31.6428,-115.02484,59
29825,23854,11.44,3105.64,5/31/2026,0:1:25.230,7025.91597295737,40.1127,-77.79896,23629.5,0,-0.95115,9.91107,4.13958,0.21502,-0.98349,-0.53267,-100.73077,31.6428,-115.02484,59
29826,23854,11.44,3106.62,5/31/2026,0:1:25.344,7026.008745957371,40.1127,-77.79896,23629.5,0,-0.97149,9.42294,3.935,0.17593,-1.01159,-0.47892,-102.48466,30.10815,-112.24787,59
29826,23855,11.44,3106.62,5/31/2026,0:1:25.344,7026.032183957371,40.1127,-77.79896,23629.5,0,-0.97149,9.42294,3.935,0.17593,-1.01159,-0.47892,-102.48466,30.10815,-112.24787,59
29827,23855,11.44,3103.53,5/31/2026,0:1:25.420,7026.084917957371,40.1127,-77.79896,23629.5,0,-0.94636,9.02453,3.8022,0.15638,-1.01037,-0.48136,-102.26542,28.60275,-109.58784,59
29827,23856,11.44,3103.53,5/31/2026,0:1:25.420,7026.10542595737,40.1127,-77.79896,23629.5,0,-0.94636,9.02453,3.8022,0.15638,-1.01037,-0.48136,-102.26542,28.60275,-109.58784,59
29828,23856,11.44,3108.9,5/31/2026,0:1:25.554,7026.219683957371,40.1127,-77.79896,23629.5,0,-0.97627,8.48495,3.6347,0.11118,-1.04091,-0.3262,-103.91698,27.18503,-105.26161,59
29828,23857,11.44,3108.9,5/31/2026,0:1:25.554,7026.24019195737,40.1127,-77.79896,23629.5,0,-0.97627,8.48495,3.6347,0.11118,-1.04091,-0.3262,-103.91698,27.18503,-105.26161,59
29829,23857,11.44,3105.48,5/31/2026,0:1:25.059,7026.338823957371,40.1127,-77.79896,23629.5,0,-0.91047,8.07458,3.4337,0.01466,-1.02014,-0.28466,-104.92545,25.69424,-101.82694,59
29829,23858,11.44,3105.48,5/31/2026,0:1:25.059,7026.360308957371,40.1127,-77.79896,23629.5,0,-0.91047,8.07458,3.4337,0.01466,-1.02014,-0.28466,-104.92545,25.69424,-101.82694,59
29830,23858,11.44,3103.18,5/31/2026,0:1:25.126,7026.40620695737,40.1127,-77.79896,23629.5,0,-0.90927,8.02313,3.35833,-0.00367,-1.01892,-0.22358,-105.34931,25.62116,-101.08155,59
29830,23859,11.44,3103.18,5/31/2026,0:1:25.126,7026.426714957371,40.1127,-77.79896,23629.5,0,-0.90927,8.02313,3.35833,-0.00367,-1.01892,-0.22358,-105.34931,25.62116,-101.08155,59
29831,23859,11.43,3104.61,5/31/2026,0:1:25.212,7026.49214495737,40.1127,-77.79896,23629.5,0,-0.82672,7.79821,3.25304,-0.011,-1.05069,-0.11484,-106.24086,25.32885,-97.99766,59
29831,23860,11.43,3104.61,5/31/2026,0:1:25.212,7026.512652957371,40.1127,-77.79896,23629.5,0,-0.82672,7.79821,3.25304,-0.011,-1.05069,-0.11484,-106.24086,25.32885,-97.99766,59
29832,23860,11.43,3104.94,5/31/2026,0:1:25.322,7026.602495957371,40.1127,-77.79896,23629.5,0,-0.70947,7.50987,3.24945,-0.011,-1.03114,-0.19792,-107.81934,25.48962,-96.02455,59
29832,23861,11.43,3104.94,5/31/2026,0:1:25.322,7026.623980957371,40.1127,-77.79896,23629.5,0,-0.70947,7.50987,3.24945,-0.011,-1.03114,-0.19792,-107.81934,25.48962,-96.02455,59
29833,23861,11.44,3103.01,5/31/2026,0:1:26.059,7026.752886957371,40.1127,-77.79896,23629.5,0,-0.45942,7.54696,3.29372,0.0391,-1.06413,-0.20892,-107.5855,24.01344,-91.80064,59
29833,23862,11.44,3103.01,5/31/2026,0:1:26.059,7026.77339495737,40.1127,-77.79896,23629.5,0,-0.45942,7.54696,3.29372,0.0391,-1.06413,-0.20892,-107.5855,24.01344,-91.80064,59
29834,23862,11.44,3103.04,5/31/2026,0:1:26.149,7026.842730957371,40.1127,-77.79896,23629.5,0,-0.46421,7.64985,3.39422,0.04276,-1.0568,-0.36041,-106.98626,23.20959,-87.69366,59
29834,23863,11.44,3103.04,5/31/2026,0:1:26.149,7026.86323895737,40.1127,-77.79896,23629.5,0,-0.46421,7.64985,3.39422,0.04276,-1.0568,-0.36041,-106.98626,23.20959,-87.69366,59
29835,23863,11.44,3101.55,5/31/2026,0:1:26.204,7026.89839495737,40.1127,-77.79896,23629.5,0,-0.45344,7.89033,3.48395,-0.011,-1.04458,-0.43738,-106.19701,22.46419,-86.55364,59
29835,23864,11.44,3101.55,5/31/2026,0:1:26.204,7026.91987895737,40.1127,-77.79896,23629.5,0,-0.45344,7.89033,3.48395,-0.011,-1.04458,-0.43738,-106.19701,22.46419,-86.55364,59
29836,23864,11.43,3104.78,5/31/2026,0:1:26.395,7027.088823957371,40.1127,-77.79896,23629.5,0,-0.63649,8.38804,3.59881,-0.02321,-1.07146,-0.72815,-101.79771,19.64338,-81.3651,59
29837,23864,11.44,3104.96,5/31/2026,0:1:26.023,7027.180620957371,40.1127,-77.79896,23629.5,0,-0.78963,8.85464,3.77707,-0.07697,-1.08734,-0.75625,-98.64075,18.15259,-79.59661,59
29837,23865,11.44,3104.96,5/31/2026,0:1:26.023,7027.202105957371,40.1127,-77.79896,23629.5,0,-0.78963,8.85464,3.77707,-0.07697,-1.08734,-0.75625,-98.64075,18.15259,-79.59661,59
29838,23865,11.44,3105.48,5/31/2026,0:1:26.144,7027.30073895737,40.1127,-77.79896,23629.5,0,-0.95593,9.19083,3.92782,-0.13195,-1.07634,-0.82222,-92.73604,15.71178,-77.24349,59
29839,23865,11.44,3104.48,5/31/2026,0:1:26.197,7027.354448957371,40.1127,-77.79896,23629.5,0,-0.99781,9.45165,4.04866,-0.15149,-1.07024,-0.80512,-90.47062,15.12716,-76.24963,59
29840,23865,11.43,3103.77,5/31/2026,0:1:26.259,7027.41597295737,40.1127,-77.79896,23629.5,0,-1.00618,9.54497,4.08694,-0.16371,-1.09345,-0.7025,-88.42443,14.77638,-77.19965,59
29840,23866,11.43,3103.77,5/31/2026,0:1:26.259,7027.436480957371,40.1127,-77.79896,23629.5,0,-1.00618,9.54497,4.08694,-0.16371,-1.09345,-0.7025,-88.42443,14.77638,-77.19965,59
29841,23866,11.43,3104.75,5/31/2026,0:1:27.059,7027.590777957371,40.1127,-77.79896,23629.5,0,-0.94995,9.7675,4.15992,-0.21625,-1.07268,-0.68661,-80.94124,12.96404,-78.82198,59
29842,23866,11.43,3105.56,5/31/2026,0:1:27.126,7027.65815995737,40.1127,-77.79896,23629.5,0,-0.88534,9.75195,4.15394,-0.23824,-1.10689,-0.60231,-78.26659,11.76556,-78.82198,59
29843,23866,11.43,3105.56,5/31/2026,0:1:27.156,7027.688433957371,40.1127,-77.79896,23629.5,0,-0.85663,9.74238,4.15394,-0.25656,-1.11666,-0.59132,-77.43349,11.95557,-79.24583,59
29843,23867,11.43,3105.56,5/31/2026,0:1:27.156,7027.70894195737,40.1127,-77.79896,23629.5,0,-0.85663,9.74238,4.15394,-0.25656,-1.11666,-0.59132,-77.43349,11.95557,-79.24583,59
29844,23867,11.43,3104.78,5/31/2026,0:1:27.230,7027.762652957371,40.1127,-77.79896,23629.5,0,-0.84826,9.81656,4.17787,-0.22235,-1.11911,-0.63897,-75.06577,11.02017,-79.34814,59
29844,23868,11.43,3104.78,5/31/2026,0:1:27.230,7027.78315995737,40.1127,-77.79896,23629.5,0,-0.84826,9.81656,4.17787,-0.22235,-1.11911,-0.63897,-75.06577,11.02017,-79.34814,59
29845,23868,11.43,3104.78,5/31/2026,0:1:27.281,7027.813433957371,40.1127,-77.79896,23629.5,0,-0.85902,9.83091,4.21137,-0.17837,-1.12766,-0.63774,-73.75037,11.31248,-81.18971,59
29845,23869,11.43,3104.78,5/31/2026,0:1:27.281,7027.83394195737,40.1127,-77.79896,23629.5,0,-0.85902,9.83091,4.21137,-0.17837,-1.12766,-0.63774,-73.75037,11.31248,-81.18971,59
29846,23869,11.43,3104.1,5/31/2026,0:1:27.351,7027.88276995737,40.1127,-77.79896,23629.5,0,-0.91645,9.83929,4.27597,-0.20036,-1.16309,-0.55467,-71.20725,11.94095,-80.88278,59
29847,23869,11.43,3104.29,5/31/2026,0:1:27.393,7027.924761957371,40.1127,-77.79896,23629.5,0,-0.95354,9.82493,4.32024,-0.17959,-1.1692,-0.52168,-70.73955,11.83864,-82.57819,59
29847,23870,11.43,3104.29,5/31/2026,0:1:27.393,7027.94526995737,40.1127,-77.79896,23629.5,0,-0.95354,9.82493,4.32024,-0.17959,-1.1692,-0.52168,-70.73955,11.83864,-82.57819,59
29848,23870,11.43,3103.47,5/31/2026,0:1:27.453,7027.985308957371,40.1127,-77.79896,23629.5,0,-1.01815,9.75793,4.31426,-0.10873,-1.14965,-0.51679,-68.26951,11.63402,-83.19205,59
29848,23871,11.43,3103.47,5/31/2026,0:1:27.453,7028.006792957371,40.1127,-77.79896,23629.5,0,-1.01815,9.75793,4.31426,-0.10873,-1.14965,-0.51679,-68.26951,11.63402,-83.19205,59
29849,23871,11.43,3103.77,5/31/2026,0:1:27.538,7028.07026995737,40.1127,-77.79896,23629.5,0,-1.08634,9.78664,4.33101,-0.09774,-1.12155,-0.44838,-66.39871,12.23326,-84.68284,59
29850,23871,11.43,3105.07,5/31/2026,0:1:27.568,7028.100542957371,40.1127,-77.79896,23629.5,0,-1.07797,9.85005,4.32622,-0.10018,-1.11177,-0.40684,-65.97486,11.73633,-86.83133,59
29850,23872,11.43,3105.07,5/31/2026,0:1:27.568,7028.122027957371,40.1127,-77.79896,23629.5,0,-1.07797,9.85005,4.32622,-0.10018,-1.11177,-0.40684,-65.97486,11.73633,-86.83133,59
29851,23872,11.43,3102.66,5/31/2026,0:1:27.018,7028.21480095737,40.1127,-77.79896,23629.5,0,-1.03011,9.92902,4.24248,-0.0562,-1.06779,-0.40317,-63.19789,12.70096,-86.62672,59
29851,23873,11.43,3102.66,5/31/2026,0:1:27.018,7028.235308957371,40.1127,-77.79896,23629.5,0,-1.03011,9.92902,4.24248,-0.0562,-1.06779,-0.40317,-63.19789,12.70096,-86.62672,59
29852,23873,11.44,3102.04,5/31/2026,0:1:27.117,7028.31440995737,40.1127,-77.79896,23629.5,0,-0.9344,10.06062,4.1336,-0.08919,-1.08367,-0.34208,-62.54019,13.09559,-88.07366,59
29852,23874,11.44,3102.04,5/31/2026,0:1:27.117,7028.334917957371,40.1127,-77.79896,23629.5,0,-0.9344,10.06062,4.1336,-0.08919,-1.08367,-0.34208,-62.54019,13.09559,-88.07366,59
29853,23874,11.44,3102.2,5/31/2026,0:1:27.184,7028.38081695737,40.1127,-77.79896,23629.5,0,-0.88534,10.07259,4.0678,-0.09285,-1.10444,-0.36285,-61.72172,13.8556,-90.47062,59
29853,23875,11.44,3102.2,5/31/2026,0:1:27.184,7028.40230095737,40.1127,-77.79896,23629.5,0,-0.88534,10.07259,4.0678,-0.09285,-1.10444,-0.36285,-61.72172,13.8556,-90.47062,59
29854,23875,11.44,3102.52,5/31/2026,0:1:27.263,7028.459917957371,40.1127,-77.79896,23629.5,0,-0.92842,10.14198,4.0666,-0.16371,-1.15331,-0.35919,-61.59018,14.03098,-92.29757,59
29854,23876,11.44,3102.52,5/31/2026,0:1:27.263,7028.48042595737,40.1127,-77.79896,23629.5,0,-0.92842,10.14198,4.0666,-0.16371,-1.15331,-0.35919,-61.59018,14.03098,-92.29757,59
29855,23876,11.44,3098.46,5/31/2026,0:1:27.366,7028.563433957371,40.1127,-77.79896,23629.5,0,-0.97029,10.05105,4.13001,-0.2138,-1.21929,-0.29932,-60.49401,14.16253,-95.17685,59
29855,23877,11.44,3098.46,5/31/2026,0:1:27.366,7028.58394195737,40.1127,-77.79896,23629.5,0,-0.97029,10.05105,4.13001,-0.2138,-1.21929,-0.29932,-60.49401,14.16253,-95.17685,59
29856,23877,11.43,3100.33,5/31/2026,0:1:27.433,7028.629839957371,40.1127,-77.79896,23629.5,0,-0.99781,10.07378,4.25205,-0.27611,-1.22417,-0.32376,-60.83016,15.37562,-97.4715,59
29856,23878,11.43,3100.33,5/31/2026,0:1:27.433,7028.651323957371,40.1127,-77.79896,23629.5,0,-0.99781,10.07378,4.25205,-0.27611,-1.22417,-0.32376,-60.83016,15.37562,-97.4715,59
29857,23878,11.43,3099.49,5/31/2026,0:1:27.498,7028.69526995737,40.1127,-77.79896,23629.5,0,-1.00857,10.136,4.35374,-0.27245,-1.24128,-0.26512,-61.03478,16.12102,-98.77229,59
29857,23879,11.43,3099.49,5/31/2026,0:1:27.498,7028.715777957371,40.1127,-77.79896,23629.5,0,-1.00857,10.136,4.35374,-0.27245,-1.24128,-0.26512,-61.03478,16.12102,-98.77229,59
29858,23879,11.43,3096.45,5/31/2026,0:1:27.549,7028.74605095737,40.1127,-77.79896,23629.5,0,-0.98345,10.02353,4.34537,-0.24557,-1.24739,-0.21869,-61.37094,16.61795,-103.42005,59
29859,23879,11.44,3100.9,5/31/2026,0:1:28.254,7029.03120695737,40.1127,-77.79896,23629.5,0,-0.90688,9.77468,4.19582,-0.07819,-1.19119,-0.24068,-66.00409,18.13797,-107.90704,59
29859,23880,11.44,3100.9,5/31/2026,0:1:28.254,7029.051714957371,40.1127,-77.79896,23629.5,0,-0.90688,9.77468,4.19582,-0.07819,-1.19119,-0.24068,-66.00409,18.13797,-107.90704,59
29860,23880,11.43,3097.27,5/31/2026,0:1:28.138,7029.256792957371,40.1127,-77.79896,23629.5,0,-0.95234,9.48993,3.98166,-0.05864,-1.18508,-0.29566,-70.18415,19.70184,-111.21017,59
29860,23881,11.43,3097.27,5/31/2026,0:1:28.138,7029.27730095737,40.1127,-77.79896,23629.5,0,-0.95234,9.48993,3.98166,-0.05864,-1.18508,-0.29566,-70.18415,19.70184,-111.21017,59
29861,23881,11.43,3099.71,5/31/2026,0:1:28.210,7029.329058957371,40.1127,-77.79896,23629.5,0,-0.91286,9.44447,3.98764,-0.0171,-1.17775,-0.33475,-71.9088,19.92107,-111.54633,59
29861,23882,11.43,3099.71,5/31/2026,0:1:28.210,7029.350542957371,40.1127,-77.79896,23629.5,0,-0.91286,9.44447,3.98764,-0.0171,-1.17775,-0.33475,-71.9088,19.92107,-111.54633,59
29862,23882,11.43,3096.15,5/31/2026,0:1:29.035,7029.47847295737,40.1127,-77.79896,23629.5,0,-0.73819,9.09392,3.94576,0.02688,-1.1692,-0.40806,-74.10114,20.43262,-113.27097,59
29862,23883,11.43,3096.15,5/31/2026,0:1:29.035,7029.498980957371,40.1127,-77.79896,23629.5,0,-0.73819,9.09392,3.94576,0.02688,-1.1692,-0.40806,-74.10114,20.43262,-113.27097,59
29863,23883,11.44,3097.48,5/31/2026,0:1:29.112,7029.555620957371,40.1127,-77.79896,23629.5,0,-0.71545,8.96232,3.92543,0.05131,-1.15942,-0.48136,-74.8173,20.41801,-113.31482,59
29864,23883,11.44,3097.48,5/31/2026,0:1:29.149,7029.59175395737,40.1127,-77.79896,23629.5,0,-0.71545,8.92642,3.92543,0.04643,-1.1692,-0.47281,-75.38731,20.65186,-113.27097,59
29864,23884,11.44,3097.48,5/31/2026,0:1:29.149,7029.612261957371,40.1127,-77.79896,23629.5,0,-0.71545,8.92642,3.92543,0.04643,-1.1692,-0.47281,-75.38731,20.65186,-113.27097,59
29865,23884,11.43,3096.89,5/31/2026,0:1:29.322,7029.76558195737,40.1127,-77.79896,23629.5,0,-0.88415,8.49333,3.71007,0.05986,-1.13621,-0.52901,-77.5358,20.43262,-112.93481,59
29865,23885,11.43,3096.89,5/31/2026,0:1:29.322,7029.786089957371,40.1127,-77.79896,23629.5,0,-0.88415,8.49333,3.71007,0.05986,-1.13621,-0.52901,-77.5358,20.43262,-112.93481,59
29866,23885,11.43,3095.61,5/31/2026,0:1:29.403,7029.846636957371,40.1127,-77.79896,23629.5,0,-0.98824,8.3007,3.59402,0.05864,-1.11911,-0.48258,-78.63197,20.14031,-112.07249,59
29867,23885,11.43,3099.0,5/31/2026,0:1:29.438,7029.88081695737,40.1127,-77.79896,23629.5,0,-0.99661,8.1691,3.533,0.04765,-1.10689,-0.45326,-79.42122,21.03186,-114.04559,59
29867,23886,11.43,3099.0,5/31/2026,0:1:29.438,7029.901323957371,40.1127,-77.79896,23629.5,0,-0.99661,8.1691,3.533,0.04765,-1.10689,-0.45326,-79.42122,21.03186,-114.04559,59
29868,23886,11.43,3095.66,5/31/2026,0:1:29.510,7029.95308195737,40.1127,-77.79896,23629.5,0,-0.96072,7.86401,3.35833,0.0562,-1.06779,-0.42883,-79.59661,20.21339,-113.13943,59
29868,23887,11.43,3095.66,5/31/2026,0:1:29.510,7029.97456695737,40.1127,-77.79896,23629.5,0,-0.96072,7.86401,3.35833,0.0562,-1.06779,-0.42883,-79.59661,20.21339,-113.13943,59
29869,23887,11.43,3096.12,5/31/2026,0:1:29.006,7030.026323957371,40.1127,-77.79896,23629.5,0,-0.90927,7.58764,3.2686,0.1124,-1.04458,-0.40195,-80.53201,20.02338,-111.47325,59
29869,23888,11.43,3096.12,5/31/2026,0:1:29.006,7030.04683195737,40.1127,-77.79896,23629.5,0,-0.90927,7.58764,3.2686,0.1124,-1.04458,-0.40195,-80.53201,20.02338,-111.47325,59
29870,23888,11.43,3099.87,5/31/2026,0:1:29.156,7030.176714957371,40.1127,-77.79896,23629.5,0,-0.76929,7.1689,3.08435,0.14905,-1.01159,-0.30788,-82.34435,19.58492,-110.3917,59
29870,23889,11.43,3099.87,5/31/2026,0:1:29.156,7030.19722295737,40.1127,-77.79896,23629.5,0,-0.76929,7.1689,3.08435,0.14905,-1.01159,-0.30788,-82.34435,19.58492,-110.3917,59
29871,23889,11.43,3100.03,5/31/2026,0:1:29.286,7030.30659795737,40.1127,-77.79896,23629.5,0,-0.60299,7.12224,3.04247,0.1405,-1.01892,-0.31032,-83.44051,18.8249,-109.00321,59
29871,23890,11.43,3100.03,5/31/2026,0:1:29.286,7030.327105957371,40.1127,-77.79896,23629.5,0,-0.60299,7.12224,3.04247,0.1405,-1.01892,-0.31032,-83.44051,18.8249,-109.00321,59
29872,23890,11.43,3098.43,5/31/2026,0:1:30.041,7030.43355095737,40.1127,-77.79896,23629.5,0,-0.58983,7.25145,3.06162,0.08796,-1.04947,-0.37629,-85.04823,18.43028,-107.8632,59
29872,23891,11.43,3098.43,5/31/2026,0:1:30.041,7030.456011957371,40.1127,-77.79896,23629.5,0,-0.58983,7.25145,3.06162,0.08796,-1.04947,-0.37629,-85.04823,18.43028,-107.8632,59
29873,23891,11.43,3096.1,5/31/2026,0:1:30.136,7030.528277957371,40.1127,-77.79896,23629.5,0,-0.66042,7.48355,3.1657,0.06597,-1.04702,-0.44104,-85.69131,18.4449,-107.35165,59
29873,23892,11.43,3096.1,5/31/2026,0:1:30.136,7030.54878495737,40.1127,-77.79896,23629.5,0,-0.66042,7.48355,3.1657,0.06597,-1.04702,-0.44104,-85.69131,18.4449,-107.35165,59
29874,23892,11.42,3096.37,5/31/2026,0:1:30.192,7030.58394195737,40.1127,-77.79896,23629.5,0,-0.70947,7.60798,3.20997,0.07941,-1.06168,-0.45937,-85.89594,17.65565,-106.86933,59
29874,23893,11.42,3096.37,5/31/2026,0:1:30.192,7030.604448957371,40.1127,-77.79896,23629.5,0,-0.70947,7.60798,3.20997,0.07941,-1.06168,-0.45937,-85.89594,17.65565,-106.86933,59
29875,23893,11.43,3095.48,5/31/2026,0:1:30.287,7030.67964495737,40.1127,-77.79896,23629.5,0,-0.81476,7.80658,3.27338,-0.02321,-1.06168,-0.55344,-85.48669,16.83718,-104.867,59
29875,23894,11.43,3095.48,5/31/2026,0:1:30.287,7030.70112895737,40.1127,-77.79896,23629.5,0,-0.81476,7.80658,3.27338,-0.02321,-1.06168,-0.55344,-85.48669,16.83718,-104.867,59
29876,23894,11.42,3096.86,5/31/2026,0:1:30.343,7030.735308957371,40.1127,-77.79896,23629.5,0,-0.8674,8.05424,3.31885,-0.08186,-1.06413,-0.55467,-85.15054,17.64104,-104.5016,59
29876,23895,11.42,3096.86,5/31/2026,0:1:30.343,7030.75581695737,40.1127,-77.79896,23629.5,0,-0.8674,8.05424,3.31885,-0.08186,-1.06413,-0.55467,-85.15054,17.64104,-104.5016,59
29877,23895,11.42,3094.55,5/31/2026,0:1:30.481,7030.87300395737,40.1127,-77.79896,23629.5,0,-0.86381,8.27318,3.51865,-0.12339,-1.08978,-0.42883,-85.00439,16.67641,-104.00467,59
29877,23896,11.42,3094.55,5/31/2026,0:1:30.481,7030.893511957371,40.1127,-77.79896,23629.5,0,-0.86381,8.27318,3.51865,-0.12339,-1.08978,-0.42883,-85.00439,16.67641,-104.00467,59
29878,23896,11.42,3095.02,5/31/2026,0:1:30.129,7031.088823957371,40.1127,-77.79896,23629.5,0,-0.91884,8.75294,3.66222,-0.23946,-1.11911,-0.30055,-85.09207,16.99795,-103.50774,59
29878,23897,11.42,3095.02,5/31/2026,0:1:30.129,7031.110308957371,40.1127,-77.79896,23629.5,0,-0.91884,8.75294,3.66222,-0.23946,-1.11911,-0.30055,-85.09207,16.99795,-103.50774,59
29879,23897,11.43,3094.61,5/31/2026,0:1:30.200,7031.16011395737,40.1127,-77.79896,23629.5,0,-0.86501,9.01496,3.74118,-0.31398,-1.09101,-0.40928,-85.45747,16.66179,-103.43467,59
29879,23898,11.43,3094.61,5/31/2026,0:1:30.200,7031.180620957371,40.1127,-77.79896,23629.5,0,-0.86501,9.01496,3.74118,-0.31398,-1.09101,-0.40928,-85.45747,16.66179,-103.43467,59
29880,23898,11.42,3093.42,5/31/2026,0:1:30.259,7031.219683957371,40.1127,-77.79896,23629.5,0,-0.89731,9.32962,3.85364,-0.32742,-1.102,-0.44838,-85.31131,16.50102,-103.43467,59
29880,23899,11.42,3093.42,5/31/2026,0:1:30.259,7031.24019195737,40.1127,-77.79896,23629.5,0,-0.89731,9.32962,3.85364,-0.32742,-1.102,-0.44838,-85.31131,16.50102,-103.43467,59
29881,23899,11.42,3093.42,5/31/2026,0:1:30.308,7031.268511957371,40.1127,-77.79896,23629.5,0,-0.8997,9.49831,3.91585,-0.36163,-1.16064,-0.33231,-86.01286,17.52412,-105.37855,59
29881,23900,11.42,3093.42,5/31/2026,0:1:30.308,7031.289995957371,40.1127,-77.79896,23629.5,0,-0.8997,9.49831,3.91585,-0.36163,-1.16064,-0.33231,-86.01286,17.52412,-105.37855,59
29882,23900,11.42,3094.75,5/31/2026,0:1:30.406,7031.366167957371,40.1127,-77.79896,23629.5,0,-0.8997,9.60599,3.94218,-0.37874,-1.21562,-0.26756,-86.78748,17.46565,-105.77316,59
29882,23901,11.42,3094.75,5/31/2026,0:1:30.406,7031.38667595737,40.1127,-77.79896,23629.5,0,-0.8997,9.60599,3.94218,-0.37874,-1.21562,-0.26756,-86.78748,17.46565,-105.77316,59
29883,23901,11.42,3095.18,5/31/2026,0:1:31.005,7031.428667957371,40.1127,-77.79896,23629.5,0,-0.98943,9.79622,4.05703,-0.37141,-1.2034,-0.35186,-87.69366,18.12336,-107.03011,59
29883,23902,11.42,3095.18,5/31/2026,0:1:31.005,7031.44917595737,40.1127,-77.79896,23629.5,0,-0.98943,9.79622,4.05703,-0.37141,-1.2034,-0.35186,-87.69366,18.12336,-107.03011,59
